ID,Name
32.02.28,Cicantayan
32.02.29,Cisaat
32.02.30,Kadudampit
32.02.31,Caringin
32.02.32,Sukabumi
32.02.33,Sukaraja
32.02.34,Kebonpedes
32.02.35,Cireunghas
32.02.36,Sukalarang
32.02.37,Pabuaran
32.02.38,Purabaya
32.02.39,Nyalindung
32.02.40,Gegerbitung
32.02.41,Sagaranten
32.02.42,Curugkembar
32.02.43,Cidolog
32.02.44,Cidadap
32.02.45,Tegalbuleud
32.02.46,Cimanggu
32.02.47,Ciambar
32.03.01,Cianjur
32.03.02,Warungkondang
32.03.03,Cibeber
32.03.04,Cilaku
32.03.05,Ciranjang
32.03.06,Bojongpicung
32.03.07,Karangtengah
32.03.08,Mande
32.03.09,Sukaluyu
32.03.10,Pacet
32.03.11,Cugenang
32.03.12,Cikalongkulon
32.03.13,Sukaresmi
32.03.14,Sukanagara
32.03.15,Campaka
32.03.16,Takokak
32.03.17,Kadupandak
32.03.18,Pagelaran
32.03.19,Tanggeung
32.03.20,Cibinong
32.03.21,Sindangbarang
32.03.22,Agrabinta
32.03.23,Cidaun
32.03.24,Naringgul
32.03.25,Campakamulya
32.03.26,Cikadu
32.03.27,Gekbrong
32.03.28,Cipanas
32.03.29,Cijati
32.03.30,Leles
32.03.31,Haurwangi
32.03.32,Pasirkuda
32.04.05,Cileunyi
32.04.06,Cimenyan
32.04.07,Cilengkrang
32.04.08,Bojongsoang
32.04.09,Margahayu
32.04.10,Margaasih
32.04.11,Katapang
32.04.12,Dayeuhkolot
32.04.13,Banjaran
32.04.14,Pameungpeuk
32.04.15,Pangalengan
32.04.16,Arjasari
32.04.17,Cimaung
32.04.25,Cicalengka
32.04.26,Nagreg
32.04.27,Cikancung
32.04.28,Rancaekek
32.04.29,Ciparay
32.04.30,Pacet
32.04.31,Kertasari
32.04.32,Baleendah
32.04.33,Majalaya
32.04.34,Solokanjeruk
32.04.35,Paseh
32.04.36,Ibun
32.04.37,Soreang
32.04.38,Pasirjambu
32.04.39,Ciwidey
32.04.40,Rancabali
32.04.44,Cangkuang
32.04.46,Kutawaringin
32.05.01,GarutKota
32.05.02,Karangpawitan
32.05.03,Wanaraja
32.05.04,TarogongKaler
32.05.05,TarogongKidul
32.05.06,Banyuresmi
32.05.07,Samarang
32.05.08,Pasirwangi
32.05.09,Leles
32.05.10,Kadungora
32.05.11,Leuwigoong
32.05.12,Cibatu
32.05.13,Kersamanah
32.05.14,Malangbong
32.05.15,Sukawening
32.05.16,Karangtengah
32.05.17,Bayongbong
32.05.18,Cigedug
32.05.19,Cilawu
32.05.20,Cisurupan
32.05.21,Sukaresmi
32.05.22,Cikajang
32.05.23,Banjarwangi
32.05.24,Singajaya
32.05.25,Cihurip
32.05.26,Peundeuy
32.05.27,Pameungpeuk
32.05.28,Cisompet
32.05.29,Cibalong
32.05.30,Cikelet
32.05.31,Bungbulang
32.05.32,Mekarmukti
32.05.33,Pakenjeng
32.05.34,Pamulihan
32.05.35,Cisewu
32.05.36,Caringin
32.05.37,Talegong
32.05.38,Bl.Limbangan
32.05.39,Selaawi
32.05.40,Cibiuk
32.05.41,Pangatikan
32.05.42,Sucinaraja
32.06.01,Cipatujah
32.06.02,Karangnunggal
32.06.03,Cikalong
32.06.04,Pancatengah
32.06.05,Cikatomas
32.06.06,Cibalong
32.06.07,Parungponteng
32.06.08,Bantarkalong
32.06.09,Bojongasih
32.06.10,Culamega
32.06.11,Bojonggambir
32.06.12,Sodonghilir
32.06.13,Taraju
32.06.14,Salawu
32.06.15,Puspahiang
32.06.16,Tanjungjaya
32.06.17,Sukaraja
32.06.18,Salopa
32.06.19,Jatiwaras
32.06.20,Cineam
32.06.21,KarangJaya
32.06.22,Manonjaya
32.06.23,GunungTanjung
32.06.24,Singaparna
32.06.25,Mangunreja
32.06.26,Sukarame
32.06.27,Cigalontang
32.06.28,Leuwisari
32.06.29,Padakembang
32.06.30,Sariwangi
32.06.31,Sukaratu
32.06.32,Cisayong
32.06.33,Sukahening
32.06.34,Rajapolah
32.06.35,Jamanis
32.06.36,Ciawi
32.06.37,Kadipaten
32.06.38,Pagerageung
32.06.39,Sukaresik
32.07.01,Ciamis
32.07.02,Cikoneng
32.07.03,Cijeungjing
32.07.04,Sadananya
32.07.05,Cidolog
32.07.06,Cihaurbeuti
32.07.07,Panumbangan
32.07.08,Panjalu
32.07.09,Kawali
32.07.10,Panawangan
32.07.11,Cipaku
32.07.12,Jatinagara
32.07.13,Rajadesa
32.07.14,Sukadana
32.07.15,Rancah
32.07.16,Tambaksari
32.07.17,Lakbok
32.07.18,Banjarsari
32.07.19,Pamarican
32.07.29,Cimaragas
32.07.30,Cisaga
32.07.31,Sindangkasih
32.07.32,Baregbeg
32.07.33,Sukamantri
32.07.34,Lumbung
32.07.35,Purwadadi
32.07.37,Banjaranyar
32.08.01,Kadugede
32.08.02,Ciniru
32.08.03,Subang
32.08.04,Ciwaru
32.08.05,Cibingbin
32.08.06,Luragung
32.08.07,Lebakwangi
32.08.08,Garawangi
32.08.09,Kuningan
32.08.10,Ciawigebang
32.08.11,Cidahu
32.08.12,Jalaksana
32.08.13,Cilimus
32.08.14,Mandirancan
32.08.15,Selajambe
32.08.16,Kramatmulya
32.08.17,Darma
32.08.18,Cigugur
32.08.19,Pasawahan
32.08.20,Nusaherang
32.08.21,Cipicung
32.08.22,Pancalang
32.08.23,Japara
32.08.24,Cimahi
32.08.25,Cilebak
32.08.26,Hantara
32.08.27,Kalimanggis
32.08.28,Cibeureum
32.08.29,KarangKancana
32.08.30,Maleber
32.08.31,SindangAgung
32.08.32,Cigandamekar
32.09.01,Waled
32.09.02,Ciledug
32.09.03,Losari
32.09.04,Pabedilan
32.09.05,Babakan
32.09.06,Karangsembung
32.09.07,Lemahabang
32.09.08,SusukanLebak
32.09.09,Sedong
32.09.10,Astanajapura
32.09.11,Pangenan
32.09.12,Mundu
32.09.13,Beber
32.09.14,Talun
32.09.15,Sumber
32.09.16,Dukupuntang
32.09.17,Palimanan
32.09.18,Plumbon
32.09.19,Weru
32.09.20,Kedawung
32.09.21,GunungJati
32.09.22,Kapetakan
32.09.23,Klangenan
32.09.24,Arjawinangun
32.09.25,Panguragan
32.09.26,Ciwaringin
32.09.27,Susukan
32.09.28,Gegesik
32.09.29,Kaliwedi
32.09.30,Gebang
32.09.31,Depok
32.09.32,Pasaleman
32.09.33,Pabuaran
32.09.34,Karangwareng
32.09.35,TengahTani
32.09.36,Plered
32.09.37,Gempol
32.09.38,Greged
32.09.39,Suranenggala
32.09.40,Jamblang
32.10.01,Lemahsugih
32.10.02,Bantarujeg
32.10.03,Cikijing
32.10.04,Talaga
32.10.05,Argapura
32.10.06,Maja
32.10.07,Majalengka
32.10.08,Sukahaji
32.10.09,Rajagaluh
32.10.10,Leuwimunding
32.10.11,Jatiwangi
32.10.12,Dawuan
32.10.13,Kadipaten
32.10.14,Kertajati
32.10.15,Jatitujuh
32.10.16,Ligung
32.10.17,Sumberjaya
32.10.18,Panyingkiran
32.10.19,Palasah
32.10.20,Cigasong
32.10.21,Sindangwangi
32.10.22,Banjaran
32.10.23,Cingambul
32.10.24,Kasokandel
32.10.25,Sindang
32.10.26,Malausma
32.11.01,Wado
32.11.02,Jatinunggal
32.11.03,Darmaraja
32.11.04,Cibugel
32.11.05,Cisitu
32.11.06,Situraja
32.11.07,Conggeang
32.11.08,Paseh
32.11.09,Surian
32.11.10,Buahdua
32.11.11,Tanjungsari
32.11.12,Sukasari
32.11.13,Pamulihan
32.11.14,Cimanggung
32.11.15,Jatinangor
32.11.16,Rancakalong
32.11.17,SumedangSelatan
32.11.18,SumedangUtara
32.11.19,Ganeas
32.11.20,Tanjungkerta
32.11.21,Tanjungmedar
32.11.22,Cimalaka
32.11.23,Cisarua
32.11.24,Tomo
32.11.25,Ujungjaya
32.11.26,Jatigede
32.12.01,Haurgeulis
32.12.02,Kroya
32.12.03,Gabuswetan
32.12.04,Cikedung
32.12.05,Lelea
32.12.06,Bangodua
32.12.07,Widasari
32.12.08,Kertasemaya
32.12.09,Krangkeng
32.12.10,Karangampel
32.12.11,Juntinyuat
32.12.12,Sliyeg
32.12.13,Jatibarang
32.12.14,Balongan
32.12.15,Indramayu
32.12.16,Sindang
32.12.17,Cantigi
32.12.18,Lohbener
32.12.19,Arahan
32.12.20,Losarang
32.12.21,Kandanghaur
32.12.22,Bongas
32.12.23,Anjatan
32.12.24,Sukra
32.12.25,Gantar
32.12.26,Trisi
32.12.27,Sukagumiwang
32.12.28,KedokanBunder
32.12.29,Pasekan
32.12.30,Tukdana
32.12.31,Patrol
32.13.01,Sagalaherang
32.13.02,Cisalak
32.13.03,Subang
32.13.04,Kalijati
32.13.05,Pabuaran
32.13.06,Purwadadi
32.13.07,Pagaden
32.13.08,Binong
32.13.09,Ciasem
32.13.10,Pusakanagara
32.13.11,Pamanukan
32.13.12,Jalancagak
32.13.13,Blanakan
32.13.14,Tanjungsiang
32.13.15,Compreng
32.13.16,Patokbeusi
32.13.17,Cibogo
32.13.18,Cipunagara
32.13.19,Cijambe
32.13.20,Cipeundeuy
32.13.21,Legonkulon
32.13.22,Cikaum
32.13.23,Serangpanjang
32.13.24,Sukasari
32.13.25,Tambakdahan
32.13.26,Kasomalang
32.13.27,Dawuan
32.13.28,PagadenBarat
32.13.29,Ciater
32.13.30,Pusakajaya
32.14.01,Purwakarta
32.14.02,Campaka
32.14.03,Jatiluhur
32.14.04,Plered
32.14.05,Sukatani
32.14.06,Darangdan
32.14.07,Maniis
32.14.08,Tegalwaru
32.14.09,Wanayasa
32.14.10,Pasawahan
32.14.11,Bojong
32.14.12,Babakancikao
32.14.13,Bungursari
32.14.14,Cibatu
32.14.15,Sukasari
32.14.16,Pondoksalam
32.14.17,Kiarapedes
32.15.01,KarawangBarat
32.15.02,Pangkalan
32.15.03,TelukjambeTimur
32.15.04,Ciampel
32.15.05,Klari
32.15.06,Rengasdengklok
32.15.07,Kutawaluya
32.15.08,Batujaya
32.15.09,Tirtajaya
32.15.10,Pedes
32.15.11,Cibuaya
32.15.12,Pakisjaya
32.15.13,Cikampek
32.15.14,Jatisari
32.15.15,CilamayaWetan
32.15.16,Tirtamulya
32.15.17,Telagasari
32.15.18,Rawamerta
32.15.19,Lemahabang
32.15.20,Tempuran
32.15.21,Majalaya
32.15.22,Jayakerta
32.15.23,CilamayaKulon
32.15.24,Banyusari
32.15.25,KotaBaru
32.15.26,KarawangTimur
32.15.27,TelukjambeBarat
32.15.28,Tegalwaru
32.15.29,Purwasari
32.15.30,Cilebar
32.16.01,Tarumajaya
32.16.02,Babelan
32.16.03,Sukawangi
32.16.04,Tambelang
32.16.05,TambunUtara
32.16.06,TambunSelatan
32.16.07,Cibitung
32.16.08,CikarangBarat
32.16.09,CikarangUtara
32.16.10,KarangBahagia
32.16.11,CikarangTimur
32.16.12,KedungWaringin
32.16.13,Pebayuran
32.16.14,Sukakarya
32.16.15,Sukatani
32.16.16,Cabangbungin
32.16.17,Muaragembong
32.16.18,Setu
32.16.19,CikarangSelatan
32.16.20,CikarangPusat
32.16.21,SerangBaru
32.16.22,Cibarusah
32.16.23,Bojongmangu
32.17.01,Lembang
32.17.02,Parongpong
32.17.03,Cisarua
32.17.04,Cikalongwetan
32.17.05,Cipeundeuy
32.17.06,Ngamprah
32.17.07,Cipatat
32.17.08,Padalarang
32.17.09,Batujajar
32.17.10,Cihampelas
32.17.11,Cililin
32.17.12,Cipongkor
32.17.13,Rongga
32.17.14,Sindangkerta
32.17.15,Gununghalu
32.17.16,Saguling
32.18.01,Parigi
32.18.02,Cijulang
32.18.03,Cimerak
32.18.04,Cigugur
32.18.05,Langkaplancar
32.18.06,Mangunjaya
32.18.07,Padaherang
32.18.08,Kalipucang
32.18.09,Pangandaran
32.18.10,Sidamulih
32.71.01,BogorSelatan
32.71.02,BogorTimur
32.71.03,BogorTengah
32.71.04,BogorBarat
32.71.05,BogorUtara
32.71.06,TanahSareal
32.72.01,Gunungpuyuh
32.72.02,Cikole
32.72.03,Citamiang
32.72.04,Warudoyong
32.72.05,Baros
32.72.06,Lembursitu
32.72.07,Cibeureum
32.73.01,Sukasari
32.73.02,Coblong
32.73.03,BabakanCiparay
32.73.04,BojongloaKaler
32.73.05,Andir
32.73.06,Cicendo
32.73.07,Sukajadi
32.73.08,Cidadap
32.73.09,BandungWetan
32.73.10,AstanaAnyar
32.73.11,Regol
32.73.12,Batununggal
32.73.13,Lengkong
32.73.14,CibeunyingKidul
32.73.15,BandungKulon
32.73.16,Kiaracondong
32.73.17,BojongloaKidul
32.73.18,CibeunyingKaler
32.73.19,SumurBandung
32.73.20,Antapani
32.73.21,BandungKidul
32.73.22,Buahbatu
32.73.23,Rancasari
32.73.24,Arcamanik
32.73.25,Cibiru
32.73.26,Ujungberung
32.73.27,Gedebage
32.73.28,Panyileukan
32.73.29,Cinambo
32.73.30,Mandalajati
32.74.01,Kejaksan
32.74.02,LemahWungkuk
32.74.03,Harjamukti
32.74.04,Pekalipan
32.74.05,Kesambi
32.75.01,BekasiTimur
32.75.02,BekasiBarat
32.75.03,BekasiUtara
32.75.04,BekasiSelatan
32.75.05,Rawalumbu
32.75.06,Medansatria
32.75.07,Bantargebang
32.75.08,Pondokgede
32.75.09,Jatiasih
32.75.10,Jatisampurna
32.75.11,Mustikajaya
32.75.12,Pondokmelati
32.76.01,PancoranMas
32.76.02,Cimanggis
32.76.03,Sawangan
32.76.04,Limo
32.76.05,Sukmajaya
32.76.06,Beji
32.76.07,Cipayung
32.76.08,Cilodong
32.76.09,Cinere
32.76.10,Tapos
32.76.11,Bojongsari
32.77.01,CimahiSelatan
32.77.02,CimahiTengah
32.77.03,CimahiUtara
32.78.01,Cihideung
32.78.02,Cipedes
32.78.03,Tawang
32.78.04,Indihiang
32.78.05,Kawalu
32.78.06,Cibeureum
32.78.07,Tamansari
32.78.08,Mangkubumi
32.78.09,Bungursari
32.78.10,Purbaratu
32.79.01,Banjar
32.79.02,Pataruman
32.79.03,Purwaharja
32.79.04,Langensari
33.01.01,Kedungreja
33.01.02,Kesugihan
33.01.03,Adipala
33.01.04,Binangun
33.01.05,Nusawungu
33.01.06,Kroya
33.01.07,Maos
33.01.08,Jeruklegi
33.01.09,Kawunganten
33.01.10,Gandrungmangu
33.01.11,Sidareja
33.01.12,Karangpucung
33.01.13,Cimanggu
33.01.14,Majenang
33.01.15,Wanareja
33.01.16,Dayeuhluhur
33.01.17,Sampang
33.01.18,Cipari
33.01.19,Patimuan
33.01.20,Bantarsari
33.01.21,CilacapSelatan
33.01.22,CilacapTengah
33.01.23,CilacapUtara
33.01.24,KampungLaut
33.02.01,Lumbir
33.02.02,Wangon
33.02.03,Jatilawang
33.02.04,Rawalo
33.02.05,Kebasen
33.02.06,Kemranjen
33.02.07,Sumpiuh
33.02.08,Tambak
33.02.09,Somagede
33.02.10,Kalibagor
33.02.11,Banyumas
33.02.12,Patikraja
33.02.13,Purwojati
33.02.14,Ajibarang
33.02.15,Gumelar
33.02.16,Pekuncen
33.02.17,Cilongok
33.02.18,Karanglewas
33.02.19,Sokaraja
33.02.20,Kembaran
33.02.21,Sumbang
33.02.22,Baturraden
33.02.23,Kedungbanteng
33.02.24,PurwokertoSelatan
33.02.25,PurwokertoBarat
33.02.26,PurwokertoTimur
33.02.27,PurwokertoUtara
33.03.01,Kemangkon
33.03.02,Bukateja
33.03.03,Kejobong
33.03.04,Kaligondang
33.03.05,Purbalingga
33.03.06,Kalimanah
33.03.07,Kutasari
33.03.08,Mrebet
33.03.09,Bobotsari
33.03.10,Karangreja
33.03.11,Karanganyar
33.03.12,Karangmoncol
33.03.13,Rembang
33.03.14,Bojongsari
33.03.15,Padamara
33.03.16,Pengadegan
33.03.17,Karangjambu
33.03.18,Kertanegara
33.04.01,Susukan
33.04.02,PurworejaKlampok
33.04.03,Mandiraja
33.04.04,Purwanegara
33.04.05,Bawang
33.04.06,Banjarnegara
33.04.07,Sigaluh
33.04.08,Madukara
33.04.09,Banjarmangu
33.04.10,Wanadadi
33.04.11,Rakit
33.04.12,Punggelan
33.04.13,Karangkobar
33.04.14,Pagentan
33.04.15,Pejawaran
33.04.16,Batur
33.04.17,Wanayasa
33.04.18,Kalibening
33.04.19,Pandanarum
33.04.20,Pagedongan
33.05.01,Ayah
33.05.02,Buayan
33.05.03,Puring
33.05.04,Petanahan
33.05.05,Klirong
33.05.06,Buluspesantren
33.05.07,Ambal
33.05.08,Mirit
33.05.09,Prembun
33.05.10,Kutowinangun
33.05.11,Alian
33.05.12,Kebumen
33.05.13,Pejagoan
33.05.14,Sruweng
33.05.15,Adimulyo
33.05.16,Kuwarasan
33.05.17,Rowokele
33.05.18,Sempor
33.05.19,Gombong
33.05.20,Karanganyar
33.05.21,Karanggayam
33.05.22,Sadang
33.05.23,Bonorowo
33.05.24,Padureso
33.05.25,Poncowarno
33.05.26,Karangsambung
33.06.01,Grabag
33.06.02,Ngombol
33.06.03,Purwodadi
33.06.04,Bagelen
33.06.05,Kaligesing
33.06.06,Purworejo
33.06.07,Banyuurip
33.06.08,Bayan
33.06.09,Kutoarjo
33.06.10,Butuh
33.06.11,Pituruh
33.06.12,Kemiri
33.06.13,Bruno
33.06.14,Gebang
33.06.15,Loano
33.06.16,Bener
33.07.01,Wadaslintang
33.07.02,Kepil
33.07.03,Sapuran
33.07.04,Kaliwiro
33.07.05,Leksono
33.07.06,Selomerto
33.07.07,Kalikajar
33.07.08,Kertek
33.07.09,Wonosobo
33.07.10,Watumalang
33.07.11,Mojotengah
33.07.12,Garung
33.07.13,Kejajar
33.07.14,Sukoharjo
33.07.15,Kalibawang
33.08.01,Salaman
33.08.02,Borobudur
33.08.03,Ngluwar
33.08.04,Salam
33.08.05,Srumbung
33.08.06,Dukun
33.08.07,Sawangan
33.08.08,Muntilan
33.08.09,Mungkid
33.08.10,Mertoyudan
33.08.11,Tempuran
33.08.12,Kajoran
33.08.13,Kaliangkrik
33.08.14,Bandongan
33.08.15,Candimulyo
33.08.16,Pakis
33.08.17,Ngablak
33.08.18,Grabag
33.08.19,Tegalrejo
33.08.20,Secang
33.08.21,Windusari
33.09.01,Selo
33.09.02,Ampel
33.09.03,Cepogo
33.09.04,Musuk
33.09.05,Boyolali
33.09.06,Mojosongo
33.09.07,Teras
33.09.08,Sawit
33.09.09,Banyudono
33.09.10,Sambi
33.09.11,Ngemplak
33.09.12,Nogosari
33.09.13,Simo
33.09.14,Karanggede
33.09.15,Klego
33.09.16,Andong
33.09.17,Kemusu
33.09.18,Wonosegoro
33.09.19,Juwangi
33.09.20,Gladagsari
33.09.21,Tamansari
33.09.22,Wonosamodro
33.10.01,Prambanan
33.10.02,Gantiwarno
33.10.03,Wedi
33.10.04,Bayat
33.10.05,Cawas
33.10.06,Trucuk
33.10.07,Kebonarum
33.10.08,Jogonalan
33.10.09,Manisrenggo
33.10.10,Karangnongko
33.10.11,Ceper
33.10.12,Pedan
33.10.13,Karangdowo
33.10.14,Juwiring
33.10.15,Wonosari
33.10.16,Delanggu
33.10.17,Polanharjo
33.10.18,Karanganom
33.10.19,Tulung
33.10.20,Jatinom
33.10.21,Kemalang
33.10.22,Ngawen
33.10.23,Kalikotes
33.10.24,KlatenUtara
33.10.25,KlatenTengah
33.10.26,KlatenSelatan
33.11.01,Weru
33.11.02,Bulu
33.11.03,Tawangsari
33.11.04,Sukoharjo
33.11.05,Nguter
33.11.06,Bendosari
33.11.07,Polokarto
33.11.08,Mojolaban
33.11.09,Grogol
33.11.10,Baki
33.11.11,Gatak
33.11.12,Kartasura
33.12.01,Pracimantoro
33.12.02,Giritontro
33.12.03,Giriwoyo
33.12.04,Batuwarno
33.12.05,Tirtomoyo
33.12.06,Nguntoronadi
33.12.07,Baturetno
33.12.08,Eromoko
33.12.09,Wuryantoro
33.12.10,Manyaran
33.12.11,Selogiri
33.12.12,Wonogiri
33.12.13,Ngadirojo
33.12.14,Sidoharjo
33.12.15,Jatiroto
33.12.16,Kismantoro
33.12.17,Purwantoro
33.12.18,Bulukerto
33.12.19,Slogohimo
33.12.20,Jatisrono
33.12.21,Jatipurno
33.12.22,Girimarto
33.12.23,Karangtengah
33.12.24,Paranggupito
33.12.25,Puhpelem
33.13.01,Jatipuro
33.13.02,Jatiyoso
33.13.03,Jumapolo
33.13.04,Jumantono
33.13.05,Matesih
33.13.06,Tawangmangu
33.13.07,Ngargoyoso
33.13.08,Karangpandan
33.13.09,Karanganyar
33.13.10,Tasikmadu
33.13.11,Jaten
33.13.12,Colomadu
33.13.13,Gondangrejo
33.13.14,Kebakkramat
33.13.15,Mojogedang
33.13.16,Kerjo
33.13.17,Jenawi
33.14.01,Kalijambe
33.14.02,Plupuh
33.14.03,Masaran
33.14.04,Kedawung
33.14.05,Sambirejo
33.14.06,Gondang
33.14.07,Sambungmacan
33.14.08,Ngrampal
33.14.09,Karangmalang
33.14.10,Sragen
33.14.11,Sidoharjo
33.14.12,Tanon
33.14.13,Gemolong
33.14.14,Miri
33.14.15,Sumberlawang
33.14.16,Mondokan
33.14.17,Sukodono
33.14.18,Gesi
33.14.19,Tangen
33.14.20,Jenar
33.15.01,Kedungjati
33.15.02,Karangrayung
33.15.03,Penawangan
33.15.04,Toroh
33.15.05,Geyer
33.15.06,Pulokulon
33.15.07,Kradenan
33.15.08,Gabus
33.15.09,Ngaringan
33.15.10,Wirosari
33.15.11,Tawangharjo
33.15.12,Grobogan
33.15.13,Purwodadi
33.15.14,Brati
33.15.15,Klambu
33.15.16,Godong
33.15.17,Gubug
33.15.18,Tegowanu
33.15.19,Tanggungharjo
33.16.01,Jati
33.16.02,Randublatung
33.16.03,Kradenan
33.16.04,Kedungtuban
33.16.05,Cepu
33.16.06,Sambong
33.16.07,Jiken
33.16.08,Jepon
33.16.09,Blora
33.16.10,Tunjungan
33.16.11,Banjarejo
33.16.12,Ngawen
33.16.13,Kunduran
33.16.14,Todanan
33.16.15,Bogorejo
33.16.16,Japah
33.17.01,Sumber
33.17.02,Bulu
33.17.03,Gunem
33.17.04,Sale
33.17.05,Sarang
33.17.06,Sedan
33.17.07,Pamotan
33.17.08,Sulang
33.17.09,Kaliori
33.17.10,Rembang
33.17.11,Pancur
33.17.12,Kragan
33.17.13,Sluke
33.17.14,Lasem
33.18.01,Sukolilo
33.18.02,Kayen
33.18.03,Tambakromo
33.18.04,Winong
33.18.05,Pucakwangi
33.18.06,Jaken
33.18.07,Batangan
33.18.08,Juwana
33.18.09,Jakenan
33.18.10,Pati
33.18.11,Gabus
33.18.12,Margorejo
33.18.13,Gembong
33.18.14,Tlogowungu
33.18.15,Wedarijaksa
33.18.16,Margoyoso
33.18.17,Gunungwungkal
33.18.18,Cluwak
33.18.19,Tayu
33.18.20,Dukuhseti
33.18.21,Trangkil
33.19.01,Kaliwungu
33.19.02,KotaKudus
33.19.03,Jati
33.19.04,Undaan
33.19.05,Mejobo
33.19.06,Jekulo
33.19.07,Bae
33.19.08,Gebog
33.19.09,Dawe
33.20.01,Kedung
33.20.02,Pecangaan
33.20.03,Welahan
33.20.04,Mayong
33.20.05,Batealit
33.20.06,Jepara
33.20.07,Mlonggo
33.20.08,Bangsri
33.20.09,Keling
33.20.10,KarimunJawa
33.20.11,Tahunan
33.20.12,Nalumsari
33.20.13,Kalinyamatan
33.20.14,Kembang
33.20.15,PakisAji
33.20.16,Donorojo
33.21.01,Mranggen
33.21.02,Karangawen
33.21.03,Guntur
33.21.04,Sayung
33.21.05,Karangtengah
33.21.06,Wonosalam
33.21.07,Dempet
33.21.08,Gajah
33.21.09,Karanganyar
33.21.10,Mijen
33.21.11,Demak
33.21.12,Bonang
33.21.13,Wedung
33.21.14,Kebonagung
33.22.01,Getasan
33.22.02,Tengaran
33.22.03,Susukan
33.22.04,Suruh
33.22.05,Pabelan
33.22.06,Tuntang
33.22.07,Banyubiru
33.22.08,Jambu
33.22.09,Sumowono
33.22.10,Ambarawa
33.22.11,Bawen
33.22.12,Bringin
33.22.13,Bergas
33.22.15,Pringapus
33.22.16,Bancak
33.22.17,Kaliwungu
33.22.18,UngaranBarat
33.22.19,UngaranTimur
33.22.20,Bandungan
33.23.01,Bulu
33.23.02,Tembarak
33.23.03,Temanggung
33.23.04,Pringsurat
33.23.05,Kaloran
33.23.06,Kandangan
33.23.07,Kedu
33.23.08,Parakan
33.23.09,Ngadirejo
33.23.10,Jumo
33.23.11,Tretep
33.23.12,Candiroto
33.23.13,Kranggan
33.23.14,Tlogomulyo
33.23.15,Selopampang
33.23.16,Bansari
33.23.17,Kledung
33.23.18,Bejen
33.23.19,Wonoboyo
33.23.20,Gemawang
33.24.01,Plantungan
33.24.02,Pageruyung
33.24.03,Sukorejo
33.24.04,Patean
33.24.05,Singorojo
33.24.06,Limbangan
33.24.07,Boja
33.24.08,Kaliwungu
33.24.09,Brangsong
33.24.10,Pegandon
33.24.11,Gemuh
33.24.12,Weleri
33.24.13,Cepiring
33.24.14,Patebon
33.24.15,Kendal
33.24.16,Rowosari
33.24.17,Kangkung
33.24.18,Ringinarum
33.24.19,Ngampel
33.24.20,KaliwunguSelatan
33.25.01,Wonotunggal
33.25.02,Bandar
33.25.03,Blado
33.25.04,Reban
33.25.05,Bawang
33.25.06,Tersono
33.25.07,Gringsing
33.25.08,Limpung
33.25.09,Subah
33.25.10,Tulis
33.25.11,Batang
33.25.12,Warungasem
33.25.13,Kandeman
33.25.14,Pecalungan
33.25.15,Banyuputih
33.26.01,Kandangserang
33.26.02,Paninggaran
33.26.03,Lebakbarang
33.26.04,Petungkriyono
33.26.05,Talun
33.26.06,Doro
33.26.07,Karanganyar
33.26.08,Kajen
33.26.09,Kesesi
33.26.10,Sragi
33.26.11,Bojong
33.26.12,Wonopringgo
33.26.13,Kedungwuni
33.26.14,Buaran
33.26.15,Tirto
33.26.16,Wiradesa
33.26.17,Siwalan
33.26.18,Karangdadap
33.26.19,Wonokerto
33.27.01,Moga
33.27.02,Pulosari
33.27.03,Belik
33.27.04,Watukumpul
33.27.05,Bodeh
33.27.06,Bantarbolang
33.27.07,Randudongkal
33.27.08,Pemalang
33.27.09,Taman
33.27.10,Petarukan
33.27.11,Ampelgading
33.27.12,Comal
33.27.13,Ulujami
33.27.14,Warungpring
33.28.01,Margasari
33.28.02,Bumijawa
33.28.03,Bojong
33.28.04,Balapulang
33.28.05,Pagerbarang
33.28.06,Lebaksiu
33.28.07,Jatinegara
33.28.08,Kedungbanteng
33.28.09,Pangkah
33.28.10,Slawi
33.28.11,Adiwerna
33.28.12,Talang
33.28.13,Dukuhturi
33.28.14,Tarub
33.28.15,Kramat
33.28.16,Suradadi
33.28.17,Warureja
33.28.18,Dukuhwaru
33.29.01,Salem
33.29.02,Bantarkawung
33.29.03,Bumiayu
33.29.04,Paguyangan
33.29.05,Sirampog
33.29.06,Tonjong
33.29.07,Jatibarang
33.29.08,Wanasari
33.29.09,Brebes
33.29.10,Songgom
33.29.11,Kersana
33.29.12,Losari
33.29.13,Tanjung
33.29.14,Bulakamba
33.29.15,Larangan
33.29.16,Ketanggungan
33.29.17,Banjarharjo
33.71.01,MagelangSelatan
33.71.02,MagelangUtara
33.71.03,MagelangTengah
33.72.01,Laweyan
33.72.02,Serengan
33.72.03,PasarKliwon
33.72.04,Jebres
33.72.05,Banjarsari
33.73.01,Sidorejo
33.73.02,Tingkir
33.73.03,Argomulyo
33.73.04,Sidomukti
33.74.01,SemarangTengah
33.74.02,SemarangUtara
33.74.03,SemarangTimur
33.74.04,Gayamsari
33.74.05,Genuk
33.74.06,Pedurungan
33.74.07,SemarangSelatan
33.74.08,Candisari
33.74.09,Gajahmungkur
33.74.10,Tembalang
33.74.11,Banyumanik
33.74.12,Gunungpati
33.74.13,SemarangBarat
33.74.14,Mijen
33.74.15,Ngaliyan
